ClientID,rank,Produit,proba
3902,3,INCENDIE RISQUES AGRICOLES,0.02457199255285249
3903,1,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.6813736728946416
3903,2,SANTE ET PREVOYANCE,0.1184437241955005
3903,3,PACK BASIC+,0.027235188246403884
3904,1,MIXTE REVALORISABLE (AS),0.6081016257491991
3904,2,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.11384912890189752
3904,3,SANTE ET PREVOYANCE,0.05478854721557111
3905,1,POLICE ABONNEMENT(FACULTE TERRESTRE),0.5029674825168058
3905,2,SANTE ET PREVOYANCE,0.26485797766139174
3905,3,MULTIRISQUE HOTELIER,0.007001842231377592
3906,1,SANTE ET PREVOYANCE,0.6942998877605666
3906,2,DHAMEN SFDGUI,0.011098590957681764
3906,3,TEMPORAIRE DECES (AS),0.009735251008118515
3907,1,OMNICANAL AUTOMOBILE PACK3,0.2485073969571703
3907,2,RESPONSABILITE DECENNALE,0.1561996828825813
3907,3,SANTE ET PREVOYANCE,0.12031004866054774
3908,1,SANTE ET PREVOYANCE,0.6317086410870556
3908,2,INCENDIE RISQUES SIMPLE,0.014947424796179361
3908,3,ASSURANCE DECES VIE ENTIERE,0.013085139861467915
3909,1,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.4232552200954813
3909,2,ENGINS DE CHANTIERS,0.14307157254970282
3909,3,INCENDIE RISQUES AGRICOLES,0.07823191391879851
3910,1,BRIS DE MACHINES,0.33156078779051346
3910,2,POLICE A ALIMENTER(CORPS DE PECHE),0.28109064975652276
3910,3,TOUS RISQUES CHANTIER,0.17126682507396299
3911,1,R.C  ETABLISSEMENT  EDUCATION PHYSIQUE ET SPORTIVES,0.5503657719597632
3911,2,POLICE AU VOYAGE(FACULTE MARITIME),0.2833763496608166
3911,3,SANTE ET PREVOYANCE,0.0738416648139231
3912,1,RESPONSABILITE DECENNALE,0.2147736799465122
3912,2,TEMPORAIRE DECES (AS),0.10156431188313418
3912,3,SANTE ET PREVOYANCE,0.04051908122396801
3913,1,ENGINS DE CHANTIERS,0.1542574335186108
3913,2,POLICE AU VOYAGE(FACULTE MARITIME),0.10990326829791885
3913,3,AUTOMOBILE,0.07532266950163756
3914,1,TEMPORAIRE DECES,0.539883509976776
3914,2,MULTIRISQUE HOTELIER,0.030918145659148525
3914,3,SANTE ET PREVOYANCE,0.02846264117981658
3915,1,RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC,0.5639501077788858
3915,2,SANTE ET PREVOYANCE,0.24889844314950907
3915,3,INCENDIE LOGEMENTS  B.H,0.01569887237771612
3916,1,SANTE ET PREVOYANCE,0.08381231450147948
3916,2,DHAMEN RETRAITE,0.032239591370249426
3916,3,INCENDIE LOGEMENTS,0.02726472122639178
3917,1,INCENDIE COMMERCIAL / LEASING,0.6133587548330265
3917,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.119207869808953
3917,3,TRANSPORT CORPS AVIATION,0.05803607179333515
3918,1,SANTE ET PREVOYANCE,0.3596074351967682
3918,2,AUTOMOBILE II,0.29500355167332565
3918,3,INCENDIE RISQUES SIMPLE,0.05119507096827125
3919,1,SANTE ET PREVOYANCE,0.3735910989112382
3919,2,AUTOMOBILE II,0.11913568970890213
3919,3,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.07576746561200588
3920,1,DETOURNEMENT DES ESPECES MONNAEES ET VALEURS PAR LE PERSONNEL,0.728401196233362
3920,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.0302314762921931
3920,3,AUTOMOBILE II,0.023879176497694967
3921,1,SANTE ET PREVOYANCE,0.5419382414955635
3921,2,TOUS RISQUES CHANTIER,0.10030430186670208
3921,3,INCENDIE LOGEMENTS  BTE,0.01614094424114788
3922,1,AUTOMOBILE TUNISIE TELECOM,0.24859671510321452
3922,2,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.13474247324276165
3922,3,SANTE ET PREVOYANCE,0.04976103327300826
3923,1,PACK TOUS RISQUES SANS FRANCHISE,0.21354733320916566
3923,2,SANTE ET PREVOYANCE,0.18896988153083039
3923,3,TEMPORAIRE DECES - COLLECTIVE - (AS),0.06331176863545966
3924,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON,0.10046048398075416
3924,2,SANTE ET PREVOYANCE,0.07520712476143074
3924,3,POLICE ABONNEMENT(FACULTE MARITIME),0.045884343270895855
3925,1,POLICE A ALIMENTER(FACULTE AERIEN),0.5775523207156639
3925,2,SANTE ET PREVOYANCE,0.1927190400023169
3925,3,PACK TOUS RISQUES AVEC FRANCHISE,0.04347909602552784
3926,1,SANTE ET PREVOYANCE,0.19065364350084688
3926,2,PACK DOMMAGE ET COLLISION,0.12237788421309771
3926,3,ENGINS DE CHANTIERS,0.11076839613632286
3927,1,TEMPORAIRE DECES TAYSIR MICROFINANCE,0.5550152444153361
3927,2,SANTE ET PREVOYANCE,0.03082785983297117
3927,3,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.027291779876921544
3928,1,ASSISTANCES EN VOYAGES - PLAN ETUDIANT,0.6005042229856695
3928,2,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.12003690596477858
3928,3,POLICE ABONNEMENT(CORPS DE PECHE),0.08040744837292899
3929,1,POLICE AU VOYAGE(CORPS DE CONSTRUCTION NAVAL),0.4723872748616061
3929,2,TOUS RISQUES CHANTIER,0.10806909525329594
3929,3,ENGINS DE CHANTIERS,0.09093193333750442
3930,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (STEG),0.4046533320663863
3930,2,SANTE ET PREVOYANCE,0.18259125073447943
3930,3,PACK TOUS RISQUES SANS FRANCHISE,0.06063691988228787
3931,1,SANTE ET PREVOYANCE,0.2944093340598821
3931,2,TOUS RISQUES MONTAGE,0.18001656667007973
3931,3,VOL TOUTE CATEGORIES,0.013716169198543947
3932,1,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.4357065724355377
3932,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.1251778165045112
3932,3,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.0787564787258566
3933,1,SANTE ET PREVOYANCE,0.3404934278628942
3933,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.08186517495664863
3933,3,PACK DOMMAGE ET COLLISION,0.06894610610686153
3934,1,R.C STATION DE SERVICE,0.55512660195581
3934,2,TOUS RISQUES CHANTIER,0.09798868543772267
3934,3,MULTIRISQUES INFORMATIQUES,0.047413959355754765
3935,1,INCENDIE RISQUES INDUSTRIEL,0.41642164951437605
3935,2,SANTE ET PREVOYANCE,0.24760894802774416
3935,3,PACK TOUS RISQUES AVEC FRANCHISE,0.031768344098084746
3936,1,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.42006699177148243
3936,2,SANTE ET PREVOYANCE,0.28725773111138503
3936,3,INCENDIE RISQUES SIMPLE CENTRALISE,0.03189237988522714
3937,1,ENGINS DE CHANTIERS,0.3197959145377298
3937,2,TRANSPORT CORPS AVIATION,0.14517045082628988
3937,3,OMNICANAL AUTOMOBILE PACK2,0.08108540103647707
3938,1,ASSISTANCES EN VOYAGES LEONI,0.6710199989239212
3938,2,SANTE ET PREVOYANCE,0.10827049584310852
3938,3,AUTOMOBILE DOUANE,0.023755917769823897
3939,1,AUTOMOBILE II,0.5204781012584282
3939,2,SANTE ET PREVOYANCE,0.19111090560372265
3939,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.04981250171089033
3940,1,TEMPORAIRE DECES (AS),0.3062237896118328
3940,2,BRIS DE MACHINES,0.17053633175112334
3940,3,TOUS RISQUES CHANTIER,0.16750119335570854
3941,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.6115974456307681
3941,2,SANTE ET PREVOYANCE,0.09976538887325387
3941,3,AUTOMOBILE II,0.03341230117042107
3942,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.6973025284499806
3942,2,BRIS DE MACHINES,0.18907594383541776
3942,3,SANTE ET PREVOYANCE,0.01054904585266788
3943,1,ENGINS DE CHANTIERS,0.22032553566522592
3943,2,OMNICANAL AUTOMOBILE PACK1,0.16802253782896046
3943,3,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.07231553847727044
3944,1,RENTE EDUCATION,0.5686700796632123
3944,2,MULTIRISQUES INFORMATIQUES,0.26828050671065246
3944,3,SANTE ET PREVOYANCE,0.014025281946509295
3945,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE),0.5702630147054358
3945,2,SANTE ET PREVOYANCE,0.1588718902167481
3945,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.06646298191219224
3946,1,PACK BASIC+,0.47144906804597375
3946,2,AUTOMOBILE LEASING,0.07194878447991027
3946,3,TOUS RISQUES MONTAGE,0.05400514670308702
3947,1,"RC EXPLOITATION DE THEATRE,CINEMA,SALLES DE CONCERTS, DE CONFEREN?CES ET DE SPECTACLES",0.5816621753678767
3947,2,SANTE ET PREVOYANCE,0.03228136328804333
3947,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE),0.028403061826776405
3948,1,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.7441673639181584
3948,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.07479829774424124
3948,3,SANTE ET PREVOYANCE,0.01485190302432061
3949,1,POLICE A ALIMENTER(FACULTE AERIEN),0.5898391920232875
3949,2,TOUS RISQUES MONTAGE,0.0741358158071362
3949,3,SANTE ET PREVOYANCE,0.024096597866118303
3950,1,ENGINS DE CHANTIERS,0.47393327122000073
3950,2,SANTE ET PREVOYANCE,0.11514458920497941
3950,3,RESPONSABILITE DECENNALE,0.04977044200820015
3951,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.613942127756367
3951,2,AUTOMOBILE LEASING,0.17693071748323666
3951,3,TOUS RISQUES MONTAGE,0.04161765485582386
3952,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BH)(AS),0.6685205826602216
3952,2,SANTE ET PREVOYANCE,0.06580873539743422
3952,3,TOUS RISQUES CHANTIER,0.06254383924819247
3953,1,ENGINS DE CHANTIERS,0.296687320925205
3953,2,BRIS DE MACHINES,0.2702907365375379
3953,3,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.051923721184735136
3954,1,TEMPORAIRE DECES (AS),0.33649490775457175
3954,2,SANTE ET PREVOYANCE,0.10228538642924753
3954,3,TOUS RISQUES MONTAGE,0.101293335928983
3955,1,POLICE A ALIMENTER(FACULTE AERIEN),0.9383303415842574
3955,2,SANTE ET PREVOYANCE,0.023452614036627187
3955,3,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.0045940029949497994
3956,1,DHAMEN RETRAITE,0.6213851963081083
3956,2,POLICE A ALIMENTER(CORPS DE PECHE),0.1898136582995063
3956,3,SANTE ET PREVOYANCE,0.014229000117683584
3957,1,SANTE ET PREVOYANCE,0.2318912877144412
3957,2,OMNICANAL AUTOMOBILE PACK1,0.18813888444268106
3957,3,MULTIRISQUES INFORMATIQUES,0.07765902747380217
3958,1,PACK DOMMAGE ET COLLISION,0.5310173310405699
3958,2,RESPONSABILITE DECENNALE,0.05833258259451018
3958,3,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.054216088311008964
3959,1,OMNICANAL AUTOMOBILE PACK3,0.5991736865030788
3959,2,TRANSPORT CORPS AVIATION,0.06458029594189672
3959,3,SANTE ET PREVOYANCE,0.02522290397352711
3960,1,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.4539537227617625
3960,2,ENGINS DE CHANTIERS,0.1968090251529988
3960,3,TOUS RISQUES CHANTIER,0.05250047147041119
3961,1,BRIS DE MACHINES,0.24210871709886564
3961,2,SANTE ET PREVOYANCE,0.15809035472287014
3961,3,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.08110962168160113
3962,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON,0.6466206854933926
3962,2,TOUS RISQUES MONTAGE,0.0463654334004599
3962,3,SANTE ET PREVOYANCE,0.025212544204152577
3963,1,SANTE ET PREVOYANCE,0.0889918591567328
3963,2,MULTIRISQUES HABITATIONS OCCUPANT,0.05412761649221555
3963,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.04259682638344867
3964,1,OMNICANAL AUTOMOBILE PACK2,0.6798333928711512
3964,2,BRIS DE MACHINES,0.08928490435796176
3964,3,SANTE ET PREVOYANCE,0.01882527398980567
3965,1,POLICE ABONNEMENT(FACULTE MARITIME),0.6065423945083316
3965,2,SANTE ET PREVOYANCE,0.1466502355260851
3965,3,POLICE AU VOYAGE(FACULTE AERIEN),0.011598723754908983
3966,1,PACK BASIC,0.49623341167467233
3966,2,RESPONSABILITE DECENNALE,0.18183959735544192
3966,3,SANTE ET PREVOYANCE,0.028186559592654818
3967,1,SANTE ET PREVOYANCE,0.3030721681392943
3967,2,POLICE A ALIMENTER(CORPS DE PECHE),0.20134775619434517
3967,3,MULTIRISQUES PROFESSIONNELLES,0.08281751559682253
3968,1,SANTE ET PREVOYANCE,0.5474534665704394
3968,2,INCENDIE RISQUES AGRICOLES,0.03595765308553735
3968,3,CARTES BANCAIRES,0.02155171372913831
3969,1,MULTIRISQUES PROFESSIONNELLES,0.39976638419003246
3969,2,ENGINS DE CHANTIERS,0.1265277042058862
3969,3,OMNICANAL AUTOMOBILE PACK1,0.10098213672113275
3970,1,INCENDIE AUTRES,0.19068097123432576
3970,2,SANTE ET PREVOYANCE,0.12374956217061141
3970,3,OMNICANAL AUTOMOBILE PACK3,0.11035211681102315
3971,1,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.3549906424532832
3971,2,ENGINS DE CHANTIERS,0.18258004209971068
3971,3,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.07299927191835291
3972,1,RENTE EDUCATION (AS),0.5546741329428213
3972,2,ENGINS DE CHANTIERS,0.11527023039898032
3972,3,SANTE ET PREVOYANCE,0.028288946891247425
3973,1,TOUS RISQUES CHANTIER,0.37343219271368344
3973,2,SANTE ET PREVOYANCE,0.19860572457137898
3973,3,MULTIRISQUES INFORMATIQUES,0.07495923617271735
3974,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (SYNDICAT TELEPERFORMANCE),0.46481750941656674
3974,2,SANTE ET PREVOYANCE,0.24494029767437847
3974,3,MULTIRISQUE HOTELIER,0.01919397734404984
3975,1,RESPONSABILITE DECENNALE,0.5305109722495108
3975,2,OMNICANAL AUTOMOBILE PACK3,0.0752431023095867
3975,3,TOUS RISQUES CHANTIER,0.05676539136668308
3976,1,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.5168835320565291
3976,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.04146845925670279
3976,3,PACK BASIC+,0.037245596123031834
3977,1,ASSISTANCES EN VOYAGES - PLAN ETUDIANT,0.5967583477370393
3977,2,TOUS RISQUES MONTAGE,0.20416701239920584
3977,3,SANTE ET PREVOYANCE,0.017586872824636786
3978,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON (AS),0.48677158094497613
3978,2,BRIS DE MACHINES,0.09690393631447204
3978,3,SANTE ET PREVOYANCE,0.03877905636002212
3979,1,SANTE ET PREVOYANCE,0.3727968439221484
3979,2,DEGATS DES EAUX,0.02981750127367015
3979,3,ASSISTANCES EN VOYAGES MJSEP,0.017716294746612488
3980,1,RENTE EDUCATION,0.6142975454349713
3980,2,AUTOMOBILE AMICALE,0.04760317133695617
3980,3,RESPONSABILITE DECENNALE,0.03308976478256997
3981,1,AUTOMOBILE LEASING,0.2728021517167568
3981,2,SANTE ET PREVOYANCE,0.18201612715108156
3981,3,OMNICANAL AUTOMOBILE PACK3,0.07192275233221103
3982,1,SANTE ET PREVOYANCE,0.38422024929692383
3982,2,BRIS DE MACHINES,0.1325131314998642
3982,3,POLICE ABONNEMENT(FACULTE AERIEN),0.0843068880661022
3983,1,POLICE AU VOYAGE(FACULTE AERIEN),0.3151853493736577
3983,2,SANTE ET PREVOYANCE,0.2049445688855424
3983,3,AUTOMOBILE DOUANE,0.09992186260215645
3984,1,AUTOMOBILE,0.22078233988659726
3984,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.07609259156749115
3984,3,R.C STATION DE SERVICE,0.05867841788535651
3985,1,SANTE ET PREVOYANCE,0.5179248116820699
3985,2,BRIS DE MACHINES,0.06428055848142625
3985,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.030043669356876624
3986,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.5465630052152609
3986,2,ENGINS DE CHANTIERS,0.06748093586185001
3986,3,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.0666552980697594
3987,1,RESPONSABILITE DECENNALE,0.39132210030830816
3987,2,SANTE ET PREVOYANCE,0.11183731378819275
3987,3,PACK BASIC,0.09788767234392572
3988,1,SANTE ET PREVOYANCE,0.27416503656607316
3988,2,MULTIRISQUES HABITATIONS NON OCCUPANT,0.17006215454213727
3988,3,TOUS RISQUES CHANTIER,0.15500253664295002
3989,1,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.2634722737491412
3989,2,BRIS DE MACHINES,0.16044716849614218
3989,3,SANTE ET PREVOYANCE,0.05252606491867548
3990,1,SANTE ET PREVOYANCE,0.5799797081186517
3990,2,OMNICANAL AUTOMOBILE PACK2,0.028698831796073635
3990,3,TEMPORAIRE DECES CFE,0.015552087864652104
3991,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AMICALE CNFCPP),0.5674653222563852
3991,2,MULTIRISQUES HABITATIONS NON OCCUPANT,0.10708184189964774
3991,3,DHAMEN COMPTE,0.05194675779194367
3992,1,POLICE AU VOYAGE(FACULTE MARITIME),0.6164081818355237
3992,2,SANTE ET PREVOYANCE,0.24923662915893913
3992,3,INCENDIE RISQUES AGRICOLES,0.006304789386366142
3993,1,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.6994977672916306
3993,2,SANTE ET PREVOYANCE,0.1600683961510777
3993,3,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS),0.004227568071040791
3994,1,MIXTE REVALORISABLE (AS),0.5335897770510165
3994,2,PACK BASIC+,0.12356788227492639
3994,3,OMNICANAL AUTOMOBILE PACK2,0.05661562250208848
3995,1,SANTE ET PREVOYANCE,0.3335791684578361
3995,2,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.12792438995624497
3995,3,OMNICANAL AUTOMOBILE PACK1,0.1001659093139381
3996,1,ENGINS DE CHANTIERS,0.27271534425174015
3996,2,SANTE ET PREVOYANCE,0.06719518008993858
3996,3,INCENDIE LOGEMENTS,0.021843904808443153
3997,1,TOUS RISQUES CHANTIER,0.1692567751130843
3997,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.08846599992702632
3997,3,PACK BASIC+,0.060110977489451344
3998,1,ASSISTANCE DOMICILIAIRE,0.6142111985224257
3998,2,SANTE ET PREVOYANCE,0.11199643600732706
3998,3,TOUS RISQUES MONTAGE,0.04124263014865835
3999,1,SANTE ET PREVOYANCE,0.4079916752361487
3999,2,MULTIRISQUES INFORMATIQUES,0.11043052165457246
3999,3,AUTOMOBILE LEASING,0.056187208861757265
4000,1,SANTE ET PREVOYANCE,0.6033471317366378
4000,2,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.033717052710120064
4000,3,INCENDIE AUTRES,0.016650396187654314
4001,1,MULTIRISQUES INFORMATIQUES,0.5126691401673046
4001,2,POLICE AU VOYAGE(FACULTE AERIEN),0.06594708318417718
4001,3,SANTE ET PREVOYANCE,0.0372752346361635
4002,1,SANTE ET PREVOYANCE,0.5611304327537168
4002,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.08826680883298114
4002,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.03343554006406684
4003,1,SANTE ET PREVOYANCE,0.07759026926391951
4003,2,PACK BASIC,0.049188840469821894
4003,3,INCENDIE RISQUES SIMPLE AMICALE,0.039078510857303995
4004,1,POLICE ABONNEMENT(FACULTE MARITIME),0.8091170210807276
4004,2,PACK TOUS RISQUES SANS FRANCHISE,0.0434828240027736
4004,3,ENGINS DE CHANTIERS,0.03562403487650848
4005,1,TOUS RISQUES MONTAGE,0.22253192635326308
4005,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.21819456322859895
4005,3,OMNICANAL AUTOMOBILE PACK3,0.0882078918398364
4006,1,TOUS RISQUES MONTAGE,0.3851062844923981
4006,2,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT,0.08369568714880897
4006,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AS),0.06924200784137989
4007,1,RESPONSABILITE DECENNALE,0.2169894830581117
4007,2,SANTE ET PREVOYANCE,0.21219299066047456
4007,3,OMNICANAL AUTOMOBILE PACK1,0.0894385327263906
4008,1,ENGINS DE CHANTIERS,0.27813805480755516
4008,2,SANTE ET PREVOYANCE,0.22422300262600128
4008,3,TOUS RISQUES CHANTIER,0.1371447467328714
4009,1,CREDITS COMMERCIAUX (AS),0.52537990871683
4009,2,AUTOMOBILE TUNISIE TELECOM,0.12962651040454176
4009,3,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.09646911322090818
4010,1,INCENDIE LOGEMENTS,0.263882436551332
4010,2,PACK BASIC,0.2382935848150439
4010,3,MULTIRISQUES INFORMATIQUES,0.14629693910901212
4011,1,BRIS DE MACHINES,0.4488007027110988
4011,2,RESPONSABILITE DECENNALE,0.14400023352334154
4011,3,AUTOMOBILE DOUANE,0.13446135316022811
4012,1,ENGINS DE CHANTIERS,0.7278578552423318
4012,2,SANTE ET PREVOYANCE,0.023458506183699244
4012,3,INCENDIE LOGEMENTS,0.009901832212108672
4013,1,RENTE EDUCATION (AS),0.4256588240369327
4013,2,SANTE ET PREVOYANCE,0.14290237982084308
4013,3,MULTIRISQUES INFORMATIQUES,0.047080659835531787
4014,1,SANTE ET PREVOYANCE,0.5000554853295075
4014,2,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.09489819016656116
4014,3,ENGINS DE CHANTIERS,0.08472521701706334
4015,1,SANTE ET PREVOYANCE,0.5776053503336465
4015,2,TOUS RISQUES MONTAGE,0.17357829733681202
4015,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.021817158404740092
4016,1,AUTOMOBILE LEASING,0.3002892732000917
4016,2,SANTE ET PREVOYANCE,0.20022188682095157
4016,3,POLICE AU VOYAGE(FACULTE MARITIME),0.12606404560884082
4017,1,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.06703940620262644
4017,2,SANTE ET PREVOYANCE,0.06661658303463448
4017,3,POLICE ABONNEMENT(FACULTE AERIEN),0.05938260064990599
4018,1,SANTE ET PREVOYANCE,0.25750661958357074
4018,2,MULTIRISQUE HOTELIER,0.22094044257864878
4018,3,TRANSPORT CORPS AVIATION,0.07662249782783485
4019,1,INCENDIE RISQUES SIMPLE,0.23008680407315057
4019,2,SANTE ET PREVOYANCE,0.21009672886385664
4019,3,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.08904617799593033
4020,1,TOUS RISQUES MONTAGE,0.5388115245122025
4020,2,RESPONSABILITE DECENNALE,0.33353733399599145
4020,3,INCENDIE LOGEMENTS  BTE,0.01135738887714007
4021,1,SANTE ET PREVOYANCE,0.6915154093960504
4021,2,INCENDIE LOGEMENTS  B.H,0.007881532602581842
4021,3,BRIS DE MACHINES,0.006611046499426372
4022,1,INCENDIE LOGEMENTS  BTE,0.2964770605488559
4022,2,INCENDIE COMMERCIAL / LEASING,0.1854442571657015
4022,3,SANTE ET PREVOYANCE,0.13455399219001873
4023,1,ENGINS DE CHANTIERS,0.5043326252399125
4023,2,AUTOMOBILE LEASING,0.1703482696985608
4023,3,TOUS RISQUES CHANTIER,0.03175315913123524
4024,1,SANTE ET PREVOYANCE,0.24621364062182435
4024,2,AUTOMOBILE II,0.19756235638952954
4024,3,OMNICANAL AUTOMOBILE PACK2,0.07113273998259093
4025,1,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.4595294425895948
4025,2,BRIS DE MACHINES,0.12933015687635102
4025,3,PACK BASIC+,0.07100593492949023
4026,1,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.3807119930699904
4026,2,PACK BASIC+,0.13536918477327564
4026,3,ASSISTANCES EN VOYAGES - PLAN BASIQUE,0.04502149693479149
4027,1,SANTE ET PREVOYANCE,0.8707187167095355
4027,2,INCENDIE RISQUES SIMPLE,0.004622879522835254
4027,3,RC ASSOCIATION SPORTIVES,0.003637210819549993
4028,1,PACK TOUS RISQUES SANS FRANCHISE,0.48010555087497647
4028,2,OMNICANAL AUTOMOBILE PACK2,0.07148820030247345
4028,3,PACK BASIC+,0.05589676267922668
4029,1,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.5903362734586849
4029,2,SANTE ET PREVOYANCE,0.14539648227338933
4029,3,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.048060467550216916
4030,1,SANTE ET PREVOYANCE,0.2515978384462659
4030,2,RESPONSABILITE DECENNALE,0.16161251928536005
4030,3,POLICE AU VOYAGE(FACULTE AERIEN),0.041299631285685666
4031,1,SANTE ET PREVOYANCE,0.4717928149430672
4031,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.02481549471291108
4031,3,MULTIRISQUES HABITATIONS NON OCCUPANT,0.022510685816616513
4032,1,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.10700913690423178
4032,2,PACK TOUS RISQUES AVEC FRANCHISE,0.06511279329153667
4032,3,SANTE ET PREVOYANCE,0.059334349913483575
4033,1,ASSISTANCES VOYAGES SERGAZ,0.7211380201357395
4033,2,SANTE ET PREVOYANCE,0.09028919365684109
4033,3,ASSURANCE HOMME CLEF,0.004262806784244124
4034,1,POLICE ABONNEMENT(FACULTE MARITIME),0.3431031587381649
4034,2,SANTE ET PREVOYANCE,0.2119418124596137
4034,3,AUTOMOBILE LEASING,0.10497402885175706
4035,1,HORIZON (AMICALE SOTUMAG),0.7224765322433432
4035,2,BRIS DE MACHINES,0.07098119782115744
4035,3,SANTE ET PREVOYANCE,0.018675578040844142
4036,1,RENTE EDUCATION (AS),0.5415587882664084
4036,2,BRIS DE MACHINES,0.03436215474786351
4036,3,TOUS RISQUES CHANTIER,0.03335308245171851
4037,1,MULTIRISQUES HABITATIONS NON OCCUPANT,0.7590590251415762
4037,2,SANTE ET PREVOYANCE,0.02005153411819311
4037,3,R.C CHEF DE FAMILLE DETENTEUR D UN ANIMAL DOMESTIQUE,0.009219175412252697
4038,1,SANTE ET PREVOYANCE,0.2231887660939196
4038,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.18536941391566528
4038,3,TOUS RISQUES MONTAGE,0.06906366576783318
4039,1,BRIS DE MACHINES,0.3776165671340988
4039,2,SANTE ET PREVOYANCE,0.1232911695089735
4039,3,AUTOMOBILE II,0.05139543802845676
4040,1,AUTOMOBILE AMICALE,0.4889160583848325
4040,2,SANTE ET PREVOYANCE,0.18953514226106236
4040,3,PACK BASIC+,0.054086000261212054
4041,1,SANTE ET PREVOYANCE,0.06975817710113533
4041,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.03665973557883786
4041,3,INCENDIE RISQUES SIMPLE,0.032498347479367806
4042,1,ENGINS DE CHANTIERS,0.38987345004033086
